variable,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1
d3,0.001664,0.000885,0.001355,0.00077,0.000403,0.001622,0.001093,0.000823,0.001276,0.001711,0.001146,0.001208,0.002288,0.002127,0.00097,0.000902,0.000958,0.000354,0.001195,0.000556,0.000497
dScore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dX,1.9e-05,5.8e-05,0.000926,0.000231,0.001025,0.0,0.00024,0.0,9.4e-05,7.4e-05,0.000418,0.0,6e-06,4e-05,6e-05,0.000393,0.0,2.8e-05,0.000315,0.000572,4.9e-05
dY,0.0,0.000137,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.0,0.0,4.2e-05,0.0,0.0,0.0,0.0,9.1e-05,0.0,1.1e-05,7e-06,7.3e-05,0.0
d_potter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_snitch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_str,0.0,0.0,2.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.000184,0.0,0.0,0.0,0.0,0.000254,0.0,0.000121,8.4e-05,0.0,2.2e-05
da,8e-06,0.000772,7.6e-05,0.000337,0.000254,0.00067,0.000358,0.001226,0.002359,0.000518,0.000468,0.000389,0.000376,0.000611,0.000397,0.00025,0.000665,0.000129,0.00017,0.000276,0.00026
daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dan,0.0,0.0,0.0,5.4e-05,0.0,0.0,6.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0
data,0.068178,0.068908,0.07714,0.079645,0.074381,0.080057,0.076171,0.073447,0.083551,0.085185,0.080443,0.072842,0.085575,0.08183,0.085512,0.099274,0.095013,0.099446,0.093148,0.084831,0.109697
data_a,0.0,0.000147,0.0,0.0,0.000417,0.0,2.9e-05,2e-06,0.0,0.000231,0.000144,0.0,0.0,2.5e-05,0.0,0.0,3e-05,0.000146,0.000383,7e-05,0.0
data_b,0.0,0.000659,0.0,4.1e-05,0.000675,0.0,0.000194,0.000162,0.0,0.000197,0.000197,0.0,1.4e-05,2.9e-05,0.000558,2e-06,0.000428,9.5e-05,0.000406,0.000248,0.000497
date,0.000708,0.002766,0.000843,0.001029,0.002303,0.00219,0.000471,0.002864,0.001104,0.000792,0.000473,0.002193,0.000382,0.001713,0.000311,0.000793,0.000966,0.001161,0.001956,0.00046,0.001093
dates,0.000136,0.0,0.0,0.000371,1.1e-05,0.000382,0.0,6e-05,0.000412,9.5e-05,0.000511,0.000869,0.000148,0.000248,7.3e-05,0.000431,0.000142,0.000222,0.000497,0.000183,0.000316
datetime,0.00018,5.1e-05,0.0,6e-06,0.0,0.000239,6.4e-05,2.6e-05,0.0,4.4e-05,0.0,0.0,0.0,5.6e-05,4e-05,0.0,5.5e-05,0.0,0.0,2.5e-05,9.2e-05
day,0.00011,0.002472,0.000947,5e-06,0.000175,0.001171,0.000341,0.0,0.00081,0.000118,4.5e-05,0.000388,0.000104,0.000209,0.000553,0.0002,0.000136,4.5e-05,0.00064,0.000487,0.000593
day_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06
days,0.000586,0.000788,0.00177,0.000101,0.000406,0.000659,0.000742,0.000693,0.000578,0.001672,0.001465,0.002259,0.000192,0.000644,0.000651,0.000258,0.000485,0.000432,6.4e-05,0.000289,0.000869
days_in_month,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05
db,0.002666,0.002149,0.001115,0.002665,0.002818,0.002016,0.001509,0.001974,0.001655,0.002225,0.001506,0.00266,0.00215,0.002336,0.001943,0.001599,0.001219,0.001729,0.001615,0.001989,0.001525
dc,0.00069,0.000883,0.000813,7.3e-05,0.00032,0.000173,0.000222,0.001446,0.000315,0.000314,0.000706,0.000994,0.000735,0.000609,0.000636,0.000558,0.000206,0.0023,0.000998,0.000524,0.000944
dd,0.00085,0.000411,0.001146,0.001282,0.001737,0.002221,0.001703,0.000773,0.000948,0.00177,0.000888,0.001092,0.000729,0.001034,0.000569,0.000841,0.000822,0.000368,0.001488,0.000667,0.000306
de,0.000167,0.000199,0.000214,0.000429,0.0,7.6e-05,0.000309,9.3e-05,0.0,8.4e-05,0.000344,3.8e-05,0.0,0.0,0.000604,0.000397,0.0,3.4e-05,8.4e-05,0.000139,0.000236
debug_print,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debugging,0.0,5e-06,0.0,1e-05,0.0,0.0,0.00012,0.0,0.0,0.0,0.0,6e-06,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,3.8e-05,1.5e-05
decision,1.4e-05,0.000188,0.000158,0.000132,8.3e-05,0.000187,0.00164,2.5e-05,0.000368,4.4e-05,0.000288,0.002013,0.000168,4.8e-05,3.9e-05,8.6e-05,0.000165,8.3e-05,0.001348,0.000119,0.000569
decrypted_word,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep,5e-06,0.0,0.0,8.9e-05,0.0,0.0,0.0,2e-06,0.0,0.0,9.6e-05,4e-05,0.0,1e-06,6.6e-05,0.0,5.3e-05,2.6e-05,4.1e-05,0.0,0.000275
deepcopy,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defaultdict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defender,2.3e-05,2.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000363,0.0,0.0,0.0,0.0,0.000171,0.0,0.0,0.0,3.4e-05,0.0,8e-05,0.0
defragment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
degree,0.001124,0.0024,0.001522,0.00133,0.001923,0.001197,0.000726,0.000879,0.000869,0.000837,0.000386,0.00098,0.001218,0.001304,0.001397,0.001952,0.001263,0.001416,0.001146,0.001583,0.001023
degrees,0.00194,0.000819,0.000364,0.000568,0.000691,0.001596,0.001232,0.000691,0.001047,0.000367,0.000838,0.001162,0.000429,0.002851,0.001317,0.00116,0.000654,0.000927,0.000371,0.000369,0.000385
delta,0.01005,0.007299,0.006701,0.007863,0.01229,0.007063,0.007171,0.013883,0.0097,0.008943,0.007543,0.010115,0.011385,0.011595,0.007688,0.011026,0.00683,0.004827,0.009948,0.007194,0.009407
deltatemp_minus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deltatemp_plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,0.0,0.000137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000112,6e-06,0.0002,5.6e-05,0.0,4.3e-05,0.0,0.000288,0.0,0.0,0.0
den,0.001245,0.001104,0.001277,0.000103,0.001634,0.000569,0.001244,0.001791,0.000316,0.000846,0.001339,0.000826,0.000705,0.000123,0.000524,0.000688,0.000605,0.000999,0.000564,0.000345,0.000937
denom,0.003467,0.002092,0.003289,0.002414,0.004197,0.00322,0.003936,0.005821,0.002351,0.003485,0.005072,0.003174,0.004899,0.003134,0.002177,0.004878,0.003852,0.00424,0.002001,0.005894,0.002921
denominator,0.002243,0.001398,0.001341,0.002088,0.000987,0.002136,0.001792,0.0015,0.002092,0.001949,0.002412,0.001968,0.001978,0.002592,0.004769,0.003922,0.002711,0.002077,0.002805,0.002123,0.003689
depth,0.008947,0.007878,0.007514,0.007543,0.00953,0.006938,0.009482,0.006976,0.005671,0.005628,0.009779,0.005464,0.006475,0.005883,0.006848,0.005517,0.006042,0.006433,0.008289,0.004321,0.005817
deque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deref_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
des,2.1e-05,0.000362,0.000234,0.000292,0.001094,0.000281,0.0,1.4e-05,0.000828,4e-06,0.000569,0.000123,0.000166,0.000137,7.9e-05,0.001474,8.3e-05,7.4e-05,0.000174,0.000151,0.000137
descending,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.000156,2.8e-05,0.0,0.0
desk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5e-05,0.0,0.0,0.0
dest,0.00056,0.001867,0.000594,0.000887,0.000215,0.000722,0.000727,0.000307,0.000349,0.000163,0.000465,0.00025,0.000773,0.000338,0.000484,0.000292,0.000189,0.000727,0.000243,0.000791,0.00018
det,0.001223,0.001206,0.002186,0.001615,0.004072,0.001608,0.002133,0.000935,0.001088,0.001812,0.001139,0.001015,0.002119,0.000472,0.000926,0.000574,0.001052,0.000808,0.00083,0.000521,0.001036
det1,0.0,0.0,1.2e-05,1e-05,0.0,0.0,3.1e-05,1.2e-05,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000119,0.000108,0.0,0.0,0.0,0.0
det2,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-05,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.2e-05,0.0,2.8e-05,0.0,0.0,0.0,0.0
deviation,3.5e-05,4.4e-05,0.000178,0.000132,0.0,0.000183,1.2e-05,3.8e-05,1.2e-05,1.8e-05,8.2e-05,0.0,2.3e-05,9.2e-05,0.000225,0.000193,3.2e-05,0.000155,8.6e-05,0.000218,3.4e-05
devices,0.000904,0.001354,0.001313,0.002287,0.000985,0.000713,0.000641,0.002732,0.00066,0.00134,0.001443,0.000641,0.000751,0.000447,0.000962,0.000859,0.00173,0.001572,0.000721,0.0009,0.000968
dfs,0.0,0.000406,0.000128,0.000792,0.000584,0.000191,0.000562,0.002042,0.00093,0.000407,0.000458,0.005758,0.00161,0.000599,0.001186,0.001232,0.000478,0.001809,0.000391,0.001737,0.000781
dfsv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dg,7.3e-05,0.000467,0.000493,0.000139,0.000135,3.3e-05,0.000336,0.000144,0.00048,0.000893,0.000532,0.000949,0.000474,0.000619,0.000439,0.000166,0.000133,0.0,0.000121,0.000104,0.000336
dg1,0.0,0.0,0.0,5.3e-05,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.00021,0.0,0.0,8.4e-05,0.000133,0.0,0.0,6e-05,1e-06,0.000214
dg2,0.0,0.0,0.0,0.0,2.8e-05,0.0,0.000124,0.000109,6.9e-05,0.0,0.0,3.9e-05,0.000187,1.8e-05,0.0,6.3e-05,5.2e-05,0.0,7.3e-05,0.0,0.000113
di,0.000327,5.5e-05,0.000264,0.000281,0.000696,0.00039,0.000733,0.000795,0.000333,0.000423,0.000223,0.000487,0.000809,0.000205,0.000603,0.000684,5.9e-05,0.000284,0.000333,0.000271,0.000515
diameter,0.001242,7.9e-05,0.000235,0.00055,0.000234,0.000861,0.000154,0.000732,0.000411,0.000409,0.00033,0.000348,0.000164,0.000229,0.000147,7.3e-05,0.000784,8.9e-05,0.00031,0.00011,0.000366
dic,0.001437,0.000937,0.000834,0.001786,0.00093,0.00047,0.001075,0.000598,0.000546,0.002098,0.001225,0.001807,0.001259,0.003172,0.003096,0.003926,0.001387,0.000838,0.001155,0.000964,0.002066
dict,0.001285,0.000394,0.002277,0.001516,0.00435,0.00174,0.000635,0.001367,0.001461,0.001666,0.001383,0.000887,0.001088,0.001401,0.001366,0.000612,0.001711,0.000611,0.000623,0.000751,0.000508
dict1,0.002172,0.0,0.000427,0.0,0.000347,0.000298,1.9e-05,0.0,0.0,0.000402,4e-06,3.2e-05,0.000107,2.7e-05,0.000258,0.000151,1.5e-05,0.0,0.000333,0.0,0.0
dict2,0.002165,0.0,0.000427,0.0,0.000347,0.000348,0.0,0.0,0.000134,0.000402,4e-06,0.0,0.0,2.7e-05,0.0,6.1e-05,0.0,0.0,0.0,0.0,0.0
dictadd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
did_not_finish_index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dif,0.000395,0.000355,6.7e-05,0.000315,0.000164,0.0,0.000498,0.000317,2.9e-05,9.1e-05,7.8e-05,2.7e-05,5.2e-05,0.000328,0.000753,0.000168,0.002311,0.0,0.000814,3.9e-05,0.000358
diff,0.01166,0.014814,0.010829,0.009894,0.011137,0.010925,0.010579,0.013682,0.012591,0.013168,0.009253,0.011133,0.0103,0.008908,0.007535,0.009004,0.008465,0.0092,0.011711,0.009101,0.011802
difference,0.000651,0.000554,0.000607,0.000786,0.000382,0.00024,0.001101,0.000475,0.000966,0.000895,0.00071,0.000822,0.000233,0.000378,0.000663,0.001883,0.000292,0.000471,0.000381,0.000649,0.001283
different,3e-06,0.0,0.0,0.0,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1e-05,0.0,0.0,2.4e-05
diffs,0.000732,0.001265,0.001414,0.000647,0.001573,0.000936,0.00169,0.000778,0.001527,0.00033,0.000215,0.001362,0.001674,0.000902,0.000446,0.00073,0.000937,0.000684,0.001405,0.000898,0.001122
digit,0.0,0.000507,0.0,9e-06,0.0,9.4e-05,0.0,8e-06,0.000113,0.0,0.000197,9e-06,5.4e-05,0.0,0.000247,7.2e-05,0.0,0.0,0.000943,0.000197,4.2e-05
digitInput,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
digit_count,0.0,0.0,0.000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
digits,0.000137,6.3e-05,0.000142,2.8e-05,0.000448,0.000183,0.000187,0.000264,0.000633,0.000104,1.8e-05,0.000485,0.000139,0.000294,0.000172,3.4e-05,0.000308,0.000126,2.9e-05,2.1e-05,0.000606
diist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dijkstra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dir,0.001411,0.001277,0.001485,0.001548,0.001694,0.002563,0.00161,0.003337,0.002938,0.002444,0.002732,0.001993,0.00284,0.002858,0.001417,0.00328,0.003131,0.002143,0.003106,0.002106,0.001197
direction,0.003955,0.000744,0.001261,0.001431,0.000895,0.003319,0.001879,0.001515,0.000863,0.000619,0.001426,0.001213,0.000847,0.001092,0.000604,0.000742,0.001193,0.000982,0.001504,0.004548,0.001888
directions,0.000542,0.00069,7.2e-05,7.3e-05,0.000309,6.8e-05,0.000229,0.000619,7.9e-05,0.000545,0.000141,0.000143,0.000562,0.000774,0.000884,0.00066,0.000635,0.00089,0.000809,0.000424,0.000574
dis,0.003514,0.001392,0.001897,0.001941,0.000871,0.001071,0.003352,0.004318,0.00244,0.00199,0.001072,0.00172,0.002,0.001359,0.002211,0.002419,0.0028,0.003031,0.001526,0.001077,0.001724
dislike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dist,0.012865,0.012128,0.014625,0.015571,0.017487,0.010818,0.013587,0.012337,0.016277,0.013917,0.015575,0.012398,0.014466,0.011105,0.011626,0.010751,0.009534,0.010961,0.011694,0.007107,0.009964
dist1,0.000227,0.000421,0.000572,0.000408,0.001317,0.000735,0.000426,0.001036,0.000246,0.000274,0.000468,0.000214,0.000784,0.000109,0.000493,0.000512,0.000373,0.000398,0.000336,0.000472,0.000285
dist2,0.000525,0.000578,0.001076,0.000339,0.001574,0.000477,0.000314,0.001335,0.000598,0.000993,0.000908,0.000468,0.001175,0.000517,0.000596,0.000681,0.000602,0.000677,0.000645,0.000787,0.000339
dist_of_higher_index_from_ri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dist_of_lower_from_li,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distance,0.007841,0.003015,0.003331,0.00402,0.003893,0.002991,0.007262,0.007499,0.006539,0.004749,0.004416,0.005287,0.00469,0.005073,0.006712,0.005781,0.005729,0.004662,0.007589,0.007518,0.005297
distances,0.004637,0.002224,0.003713,0.005582,0.002816,0.002861,0.00282,0.002009,0.004346,0.004135,0.004505,0.003892,0.002914,0.004317,0.006525,0.00335,0.002616,0.004528,0.004224,0.00668,0.006375
distbest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distincts,0.0,0.0,0.0,0.000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0
div,0.000851,0.001025,0.000774,0.001804,0.0007,0.000741,0.000979,0.000683,0.000702,0.000644,0.000523,0.000372,0.001074,0.000216,0.000286,0.000312,0.000481,0.000597,0.001382,0.000617,0.000271
divide,1.1e-05,4e-06,2.4e-05,1.3e-05,0.0,3e-06,0.000302,4e-06,0.0,9.9e-05,6.1e-05,4.1e-05,0.0,0.000578,0.000247,0.0,0.000101,0.0,3e-06,0.000116,0.000205
divisible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4e-05,0.0,0.0,0.0,0.0,0.0
divisible_a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
divisible_ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
divisible_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
divisor,0.00149,0.000456,0.000149,0.001041,0.00027,0.000704,0.000705,0.0005,0.001432,0.000293,0.000326,0.001489,0.000664,0.000461,0.000256,0.000352,0.000966,0.000407,0.001566,0.000614,0.000561
divisors,8e-06,0.0,1e-06,0.0,0.0,0.0,0.0,9e-06,0.0,0.0,5.4e-05,3.9e-05,9.9e-05,9.4e-05,0.000101,2e-06,1e-06,1e-06,1.7e-05,0.000172,3e-06
divmod,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dl,0.00043,0.000694,0.002865,0.000697,0.001763,0.00073,0.002903,0.000358,0.00082,0.001209,0.001069,0.001712,0.000471,0.000861,0.002489,0.001829,0.000616,0.001662,0.000869,0.001126,0.000742
dmg,0.0,0.0,0.0,0.000182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.000172,0.0
do_something,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
does_fit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dogs,0.0,0.0,0.000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3e-05,0.0,0.0,0.0,0.0,0.0,0.0
dollars,1e-06,3.8e-05,0.000134,2.5e-05,0.0,0.0,0.0,2e-06,3e-06,0.0,2.8e-05,4e-06,1.1e-05,2e-06,0.0,4.7e-05,0.0,2.2e-05,4e-06,0.0,1.7e-05
domain,0.000823,0.000905,0.001148,0.000826,0.00034,0.00227,0.000595,0.001651,0.000356,0.002869,0.003153,0.000517,0.001173,0.000551,0.001514,0.001267,0.002288,0.002106,0.001476,0.000443,0.001605
domino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dominos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
done,0.002534,0.004313,0.004717,0.007456,0.004759,0.004232,0.002549,0.005949,0.006777,0.00406,0.001647,0.003176,0.007547,0.003515,0.002403,0.004429,0.003117,0.007133,0.006785,0.00138,0.003846
dont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
door,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,0.000154,6e-06,0.0,0.0,4.2e-05,2.6e-05,3.2e-05,0.0,2e-06,0.0,1.4e-05,3e-06
dot,0.001593,0.001523,0.000663,0.001273,0.0009,0.00198,0.001027,0.000709,0.00138,0.001001,0.00103,0.000747,0.000773,0.001061,0.001712,0.000558,0.000886,0.000669,0.001318,0.000859,0.001228
double,4.3e-05,8e-06,0.0,0.000109,0.000208,5e-06,5e-06,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.000175
down,0.000728,0.000708,0.001086,0.000716,0.000517,0.000645,0.000916,0.001552,0.001436,0.000619,0.001288,0.001416,0.001294,0.001685,0.000904,0.001857,0.001014,0.001581,0.001616,0.001206,0.001785
dp,0.000446,0.000745,0.001403,0.000365,0.001369,0.001132,0.000276,0.000628,0.001265,0.001558,0.000414,0.001158,0.001485,0.001878,0.001634,0.001557,0.000747,0.001862,0.00087,0.000763,0.000939
dr,0.000624,0.000116,0.000943,0.000139,0.001243,0.000236,0.000236,0.000528,0.000211,0.000167,0.000524,0.000122,0.000911,9.4e-05,0.00083,0.000101,7.9e-05,2.3e-05,4.2e-05,0.000109,0.002227
dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsl,0.0,0.0,0.0,0.0,3.2e-05,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.000384,0.0,0.0,0.0,0.0,8.3e-05,0.0,0.0,6e-06
dst,0.00192,0.002825,0.002434,0.00396,0.001633,0.001956,0.002086,0.003065,0.002992,0.002114,0.002331,0.002105,0.00163,0.001681,0.002414,0.003625,0.004342,0.001383,0.002144,0.001918,0.001924
dsu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duration,0.002206,0.004292,0.00333,0.006333,0.004067,0.00297,0.001416,0.003088,0.001507,0.002063,0.003627,0.002211,0.004278,0.00189,0.002248,0.003379,0.001785,0.002274,0.002686,0.00306,0.002641
dvt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dwarves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dx,0.006408,0.004708,0.004989,0.004507,0.008147,0.004697,0.006672,0.004743,0.005122,0.005983,0.004044,0.005214,0.005721,0.007079,0.004138,0.006388,0.004996,0.003662,0.006125,0.004136,0.004504
dx1,1.9e-05,4.6e-05,5.7e-05,7.5e-05,0.00068,4e-06,0.000142,0.000111,0.000105,3.5e-05,0.000194,0.0,6.1e-05,0.000436,0.000257,5.9e-05,0.000127,7.5e-05,5e-05,0.000222,0.000144
dx2,1.9e-05,7e-06,3.1e-05,3.5e-05,0.000674,3.4e-05,0.000142,0.000111,0.000105,0.000149,3.2e-05,0.0,0.000243,0.000272,0.000351,4.3e-05,0.000127,4.2e-05,5e-05,0.00013,0.0
dxa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dy,0.006061,0.00281,0.003789,0.003883,0.005293,0.003686,0.00603,0.003801,0.003351,0.004034,0.003116,0.003702,0.003687,0.005277,0.003636,0.00283,0.003975,0.001833,0.003842,0.002759,0.002753
dy1,1.9e-05,4.6e-05,5.7e-05,7.2e-05,4.4e-05,0.0,0.000142,0.000109,4.7e-05,3.5e-05,0.000113,0.0,6.1e-05,0.000204,0.000149,1.5e-05,0.000127,0.0,2e-05,0.000111,2.2e-05
dy2,1.9e-05,7e-06,3.1e-05,3.2e-05,4.4e-05,3e-05,0.000142,0.000109,4.7e-05,0.000149,3.2e-05,0.0,3e-06,0.000155,0.000243,0.0,0.000127,4.2e-05,2e-05,4.5e-05,0.0
dya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dyn,0.0,0.0,0.0,1e-05,0.00138,9.3e-05,9.6e-05,0.0,1.1e-05,0.0,8.8e-05,0.0,0.0,0.0,0.0,0.0,0.000777,4e-05,0.0,0.0,0.0
dz,0.001961,0.000319,0.000244,0.000521,0.002398,0.001056,0.001168,0.000608,0.000704,0.00046,0.001021,0.000745,0.000765,0.000311,0.00069,0.000743,0.000516,0.000657,0.000983,0.001642,0.00096
